method,seed,step,loss,query_base,query_new,query_hm,ema_base,ema_new,ema_hm,q_mean,q_std,q_min,q_max,gate_mean,seconds_per_step,initial_full_base,initial_full_new,initial_full_hm,final_full_base,final_full_new,final_full_hm,full_base,full_new,full_hm
q,1,2957,2.082003593444824,0.375,0.375,0.375,0.4002160179013373,0.3781072365631648,0.3888476200318653,0.381649911403656,0.06466110795736313,0.06488430500030518,0.5998553037643433,0.7623870372772217,1.989324043050389,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2958,1.4311131238937378,0.4375,0.375,0.40384615384615385,0.4013345373642972,0.3780140194662699,0.38932536742400387,0.3826214075088501,0.0633334219455719,0.06677591055631638,0.5974175333976746,0.7643844485282898,1.9891722774171714,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2959,2.17472243309021,0.375,0.375,0.375,0.40054450124336827,0.3779235988822818,0.38890538841082717,0.37479519844055176,0.06141426041722298,0.06993613392114639,0.5835712552070618,0.7491791248321533,1.989022012808378,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2960,1.9625604152679443,0.4375,0.375,0.40384615384615385,0.4016531662060672,0.37783589091581327,0.3893806603340108,0.37396979331970215,0.06094713136553764,0.07327789813280106,0.5747886896133423,0.7475590705871582,1.9888560639189146,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2961,1.6001358032226562,0.375,0.375,0.375,0.4008535712198852,0.3777508141883389,0.38895944008644034,0.38220012187957764,0.06100641191005707,0.07969659566879272,0.582707405090332,0.763742983341217,1.9887047495440715,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2962,1.6643686294555664,0.375,0.375,0.375,0.40007796408328866,0.37766828976268874,0.38855027515695834,0.38769271969795227,0.06190573796629906,0.0794164389371872,0.5941789150238037,0.7743395566940308,1.9885456412559037,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2963,1.5290900468826294,0.4375,0.375,0.40384615384615385,0.40120062516078997,0.37758824106980804,0.38903647686641313,0.38523951172828674,0.06250675767660141,0.07782430201768875,0.6001129150390625,0.7694761753082275,1.988397605939925,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2964,1.6334750652313232,0.375,0.4375,0.40384615384615385,0.40041460640596627,0.3793855938377138,0.3896165535355109,0.37582582235336304,0.061807163059711456,0.07690385729074478,0.5931893587112427,0.7511104941368103,1.9882351346491187,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2965,1.503495454788208,0.4375,0.375,0.40384615384615385,0.40152716821378726,0.3792540260225824,0.3900729070491029,0.3711134195327759,0.06050140783190727,0.07573611289262772,0.5946254134178162,0.7418799996376038,1.9880712447554783,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2966,1.5738062858581543,0.375,0.375,0.375,0.4007313531673736,0.3791264052419049,0.38962961067148116,0.37315505743026733,0.059661686420440674,0.07568570226430893,0.6006542444229126,0.7459691762924194,1.9879138079905578,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2967,1.539703607559204,0.4375,0.375,0.40384615384615385,0.4018344125723524,0.3790026130846478,0.3900847100945633,0.3695005178451538,0.05939028784632683,0.076668381690979,0.5951249599456787,0.7387341856956482,1.9877464782945733,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2968,1.4428577423095703,0.375,0.375,0.375,0.40102938019518186,0.3788825346921083,0.3896415099038817,0.3730120062828064,0.0592208057641983,0.07798006385564804,0.5991123914718628,0.7456741333007812,1.987591582816707,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2969,1.704688310623169,0.375,0.375,0.375,0.40024849878932645,0.37876605865134505,0.3892110742207702,0.3755858540534973,0.058482661843299866,0.07979685068130493,0.6086118221282959,0.7507954835891724,1.987427952711347,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2970,1.4416065216064453,0.4375,0.375,0.40384615384615385,0.4013660438256466,0.3786530768918047,0.3896788768836441,0.38297325372695923,0.05839770287275314,0.0822375938296318,0.6109895706176758,0.7653630971908569,1.9872738072390532,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2971,2.0815258026123047,0.375,0.375,0.375,0.40057506251087727,0.3785434845850506,0.3892477738232359,0.3904532194137573,0.058047711849212646,0.08217021077871323,0.6176484227180481,0.7800255417823792,1.9871165514978097,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2972,1.7913525104522705,0.4375,0.375,0.40384615384615385,0.40168281063555095,0.37843718004749904,0.38971366442583916,0.3942447900772095,0.05740092322230339,0.08704730868339539,0.6166183352470398,0.787457287311554,1.986987787213995,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2973,1.61847722530365,0.375,0.375,0.375,0.40088232631648446,0.3783340646460741,0.38928195484372724,0.391728937625885,0.058905936777591705,0.08844394236803055,0.6195064187049866,0.7823736071586609,1.9868981517658932,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2974,1.8032689094543457,0.4375,0.375,0.40384615384615385,0.4019808565269899,0.3782340427066919,0.3897460676647853,0.39391565322875977,0.05893391743302345,0.08888745307922363,0.6186126470565796,0.7865957021713257,1.9868178266644223,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2975,1.8423502445220947,0.375,0.375,0.375,0.40117143083118023,0.3781370214254912,0.38931380635287166,0.3945886492729187,0.05889519676566124,0.08899425715208054,0.6111191511154175,0.787925660610199,1.9866745622520983,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2976,1.7490293979644775,0.4375,0.375,0.40384615384615385,0.4022612879062448,0.37804291078272645,0.3897762652842035,0.3932444453239441,0.0586240291595459,0.08872435986995697,0.6069194674491882,0.785324215888977,1.9865139698588703,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2977,2.1248834133148193,0.375,0.375,0.375,0.4014434492690575,0.3779516234592446,0.3893435016138756,0.3977341949939728,0.05804353579878807,0.09130160510540009,0.6128439903259277,0.7941405773162842,1.9863454021498133,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2978,1.8827571868896484,0.375,0.375,0.375,0.4006501457909858,0.3778630747554672,0.38892312164858034,0.3927840292453766,0.05710671842098236,0.09385909140110016,0.6007146835327148,0.7846788167953491,1.986187460141033,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2979,1.4928550720214844,0.4375,0.375,0.40384615384615385,0.4017556414172562,0.37777718251280323,0.38939762281736195,0.3884371221065521,0.056378334760665894,0.10176780819892883,0.5920091867446899,0.7762548923492432,1.9860288812688813,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2980,1.681490182876587,0.375,0.375,0.375,0.4009529721747386,0.37769386703741914,0.3889760310696172,0.391478955745697,0.05600941181182861,0.10481273382902145,0.598979115486145,0.7822393178939819,1.9858850362751674,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2981,1.7078132629394531,0.4375,0.375,0.40384615384615385,0.4020493830094964,0.3776130510262966,0.38944827287776257,0.3881106972694397,0.05833354964852333,0.1028079092502594,0.6086587309837341,0.775513768196106,1.9857744980878855,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2982,1.9924583435058594,0.375,0.375,0.375,0.40123790151921146,0.3775346594955077,0.38902555665128136,0.38457638025283813,0.05827992036938667,0.10123226791620255,0.6130203604698181,0.7685548067092896,1.9856084878269589,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2983,1.8423972129821777,0.4375,0.375,0.40384615384615385,0.4023257644736351,0.37745861971064243,0.3894956883269919,0.37997832894325256,0.05738634616136551,0.10045260936021805,0.6018794775009155,0.7595322132110596,1.985449313241702,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2984,1.2622785568237305,0.375,0.375,0.375,0.401505991539426,0.3773848611193231,0.38907192795617024,0.3788515627384186,0.05768769979476929,0.09723629057407379,0.592040479183197,0.7572455406188965,1.985293708143427,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2985,1.93414306640625,0.375,0.375,0.375,0.4007108117932432,0.3773133152857434,0.3886602474300921,0.37940195202827454,0.05807260051369667,0.0970526933670044,0.6001513004302979,0.7582747936248779,1.9851319501507538,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2986,1.9381028413772583,0.4375,0.375,0.40384615384615385,0.40181448743944587,0.3772439158271711,0.38914173839125715,0.3806382417678833,0.05833140015602112,0.0974072813987732,0.6086755394935608,0.7606506943702698,1.9849825247153376,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2987,1.929840087890625,0.375,0.375,0.375,0.40101005281626245,0.37717659835235595,0.3887283530222445,0.38127654790878296,0.05865101143717766,0.09691110253334045,0.6210005879402161,0.7618666291236877,1.9848160887177724,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2988,1.493044376373291,0.4375,0.375,0.40384615384615385,0.4021047512317746,0.3771113004017853,0.3892071918099076,0.37899404764175415,0.059108667075634,0.09520618617534637,0.6232748627662659,0.7572875022888184,1.9846607079986571,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2989,1.490583062171936,0.375,0.375,0.375,0.4012916086948214,0.37704796138973173,0.3887922156257623,0.37798604369163513,0.0596039816737175,0.09813275933265686,0.6198429465293884,0.7552841901779175,1.9845087165607203,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2990,1.8251830339431763,0.4375,0.375,0.40384615384615385,0.4023778604339767,0.37698652254803977,0.3892685723587283,0.3766803741455078,0.06051372364163399,0.10394155234098434,0.6060603857040405,0.7527210712432861,1.9843488456521738,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2991,1.8335151672363281,0.375,0.375,0.375,0.40155652462095737,0.37692692687159857,0.38885211111533613,0.37216219305992126,0.06543068587779999,0.04124455526471138,0.6005006432533264,0.7436972856521606,1.9841979021731826,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2992,1.6590118408203125,0.375,0.375,0.375,0.40075982888232864,0.3768691190654506,0.3884474827391493,0.3760277032852173,0.06424207985401154,0.04239017516374588,0.5934879779815674,0.7514069080352783,1.9840371538435784,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2993,1.2751790285110474,0.4375,0.375,0.40384615384615385,0.4018620340158588,0.37681304549348715,0.38893464267827665,0.3809976577758789,0.06491772830486298,0.042873602360486984,0.5960327982902527,0.7611330151557922,1.9839039667223475,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2994,1.6423649787902832,0.375,0.375,0.375,0.401056172995383,0.3767586541286826,0.3885279084391615,0.37573835253715515,0.06512986868619919,0.04175644740462303,0.5901491045951843,0.7508449554443359,1.9837465851703378,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2995,1.9145113229751587,0.4375,0.375,0.40384615384615385,0.4021494878055215,0.37670589450482206,0.3890120963895999,0.37299761176109314,0.06359382718801498,0.0453544482588768,0.5756390690803528,0.7454653978347778,1.9835881253088439,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2996,1.811591625213623,0.375,0.375,0.375,0.40133500317135584,0.3766547176696774,0.3886033922069097,0.36882394552230835,0.066085085272789,0.046264030039310455,0.5847019553184509,0.7370543479919434,1.9834411140854475,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2997,1.517630696296692,0.4375,0.375,0.40384615384615385,0.40241995307621514,0.37660507613958705,0.38908479544210994,0.3700798749923706,0.06468084454536438,0.04862375929951668,0.5957779884338379,0.7395647764205933,1.9833102646646616,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2998,1.6189298629760742,0.375,0.375,0.375,0.40159735448392864,0.3765569238553994,0.38867424787707844,0.369215190410614,0.06434270739555359,0.048333559185266495,0.6000170707702637,0.7378315925598145,1.9831506407605068,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,2999,2.064882755279541,0.375,0.375,0.375,0.40079943384941075,0.37651021613973745,0.38827533266680214,0.372219443321228,0.06266459822654724,0.0515117309987545,0.6086724400520325,0.7438119649887085,1.982983467355782,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3000,1.614471435546875,0.4375,0.375,0.40384615384615385,0.4019004508339284,0.37646490965554535,0.38876708701058366,0.37056171894073486,0.06359139084815979,0.05581683665513992,0.6214288473129272,0.7404992580413818,2.0069892505333313,0.28374325134973005,0.3547418967587035,0.3152950995790133,0.40251949610077986,0.37635054021608644,0.3889953977980625,0.40251949610077986,0.37635054021608644,0.3889953977980625
q,1,3001,1.3989026546478271,0.375,0.375,0.375,0.40109343730891056,0.37642096236587896,0.38836574019364467,0.37300145626068115,0.06421179324388504,0.05498860403895378,0.6178863048553467,0.7452480792999268,2.4485319999948842,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3002,1.4467514753341675,0.4375,0.375,0.40384615384615385,0.4021856341896432,0.3763783334949026,0.3888542625523129,0.3789334297180176,0.06479735672473907,0.05469389632344246,0.6111956238746643,0.7568238377571106,2.026177949999692,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3003,1.780380129814148,0.375,0.375,0.375,0.4013700651639539,0.3763369834900555,0.38845063793220047,0.3775455951690674,0.06500867754220963,0.054671842604875565,0.6143709421157837,0.7540415525436401,1.8743561333346104,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3004,1.7325055599212646,0.4375,0.375,0.40384615384615385,0.40245396320903526,0.37629687398535383,0.3889361296205556,0.3763068914413452,0.06365037709474564,0.05496694892644882,0.6104644536972046,0.7517879605293274,1.8056275249982718,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3005,2.0741922855377197,0.375,0.375,0.375,0.40163034431276423,0.37625796776579323,0.3885303707428258,0.38082054257392883,0.06386350840330124,0.05474444851279259,0.6197087168693542,0.7606210708618164,1.76481647999899,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3006,1.9650640487670898,0.375,0.375,0.375,0.4008314339833813,0.37622022873281946,0.3881360815815102,0.3805570602416992,0.06363154947757721,0.0547470822930336,0.6115826964378357,0.7601162791252136,1.733288566666791,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3007,1.3107380867004395,0.4375,0.375,0.40384615384615385,0.4019314909638798,0.3761836218708349,0.3886315572612573,0.3862684667110443,0.0640503317117691,0.055756766349077225,0.6045412421226501,0.7712286114692688,1.7112280571434115,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3008,1.6689411401748657,0.375,0.375,0.375,0.4011235462349634,0.37614811321470987,0.38823457216773566,0.38004809617996216,0.06776045262813568,0.05867643654346466,0.6094334721565247,0.7588045597076416,1.6998584249995474,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3009,2.00795316696167,0.4375,0.375,0.40384615384615385,0.40221483984791445,0.37611366981826855,0.38872660474803383,0.3788755536079407,0.06819530576467514,0.058234330266714096,0.6135156154632568,0.7564938068389893,1.6916086111111024,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3010,1.9140959978103638,0.375,0.4375,0.40384615384615385,0.40139839465247706,0.37795525972372046,0.3893242397765932,0.36779364943504333,0.06779012829065323,0.056360382586717606,0.6038877367973328,0.7348702549934387,1.6986217199999374,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3011,2.1053009033203125,0.4375,0.375,0.40384615384615385,0.4024814428129027,0.3778666019320088,0.3897858043230405,0.3745458126068115,0.06764324754476547,0.06005079671740532,0.6057432889938354,0.7480969429016113,1.7216857545453506,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3012,1.7426414489746094,0.375,0.375,0.375,0.40165699952851563,0.37778060387404855,0.38935310067084683,0.3771652579307556,0.0674871876835823,0.06254109740257263,0.6084187030792236,0.7532537579536438,1.7299749416670238,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3013,1.500162124633789,0.375,0.375,0.375,0.4008572895426602,0.37769718575782707,0.3889327592454941,0.3709656298160553,0.06806761771440506,0.06030122563242912,0.6059510707855225,0.7410233020782471,1.734527976922646,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3014,1.7626338005065918,0.4375,0.375,0.40384615384615385,0.40195657085638037,0.37761627018509225,0.3894064366336775,0.36641958355903625,0.06704109907150269,0.060976408421993256,0.6103120446205139,0.7321895360946655,1.7432632499996024,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3015,1.7753124237060547,0.375,0.375,0.375,0.40114787373068894,0.3775377820795395,0.38898489372229195,0.3691563606262207,0.06583951413631439,0.0685645341873169,0.6077050566673279,0.7376906871795654,1.7478252733330009,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3016,1.5790562629699707,0.4375,0.375,0.40384615384615385,0.40223843751876825,0.37746164861715326,0.3894563729381307,0.37064123153686523,0.06551612168550491,0.06854375451803207,0.6121613383293152,0.7405717372894287,1.7536189562497384,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3017,1.9027214050292969,0.375,0.375,0.375,0.40142128439320524,0.3773877991586386,0.3890337137869327,0.36731043457984924,0.06558378785848618,0.06628710776567459,0.6106367707252502,0.7339866161346436,1.764935505882022,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3018,1.645188570022583,0.4375,0.375,0.40384615384615385,0.4025036458614091,0.37731616518387945,0.3895031390017793,0.37498053908348083,0.0637466162443161,0.08223850280046463,0.6185391545295715,0.7492002844810486,1.7827886555557295,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3019,1.6475639343261719,0.375,0.375,0.375,0.40167853648556684,0.37724668022836305,0.3890794421765896,0.3768904209136963,0.0626852810382843,0.08503812551498413,0.6185685396194458,0.7530456185340881,1.788983005262899,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3020,1.519134521484375,0.375,0.375,0.375,0.40087818039099987,0.3771792798215121,0.38866780696309305,0.37642818689346313,0.06203066185116768,0.08590330928564072,0.6205750107765198,0.7521941661834717,1.7954130250000162,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3021,1.8173651695251465,0.4375,0.375,0.40384615384615385,0.40197683497926984,0.37711390142686674,0.38914864582148617,0.37468019127845764,0.061338573694229126,0.08367205411195755,0.6120209693908691,0.748845100402832,1.8032114428573376,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3022,1.6520099639892578,0.375,0.375,0.375,0.4011675299298917,0.37705048438406075,0.38873531246271215,0.3701174855232239,0.06067953631281853,0.08062877506017685,0.600041389465332,0.7398650646209717,1.8094040090906096,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3023,1.6431695222854614,0.4375,0.375,0.40384615384615385,0.40225750403199495,0.37698896985253894,0.3892135470424876,0.37386617064476013,0.060625433921813965,0.07955519109964371,0.6045810580253601,0.7473132610321045,1.816107904348072,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3024,1.7591629028320312,0.375,0.375,0.375,0.4014397789110351,0.37692930075696274,0.3887986280891506,0.37241119146347046,0.05981422960758209,0.07881266623735428,0.6018943190574646,0.7444111108779907,1.8236570583333862,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3025,1.4763914346694946,0.4375,0.375,0.40384615384615385,0.40252158554370404,0.3768714217342538,0.3892744245997087,0.3768216371536255,0.05994739755988121,0.08443602174520493,0.6002563238143921,0.753113865852356,1.8306651719997171,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3026,1.89536452293396,0.4375,0.375,0.40384615384615385,0.4035709379773929,0.37681527908222623,0.3897344476339189,0.3762240707874298,0.05962173640727997,0.08974436670541763,0.6040055155754089,0.7519625425338745,1.8392319384617553,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3027,1.9345178604125977,0.375,0.375,0.375,0.40271380983807115,0.37676082070975947,0.38930525653954645,0.3777628540992737,0.05874795839190483,0.09015361219644547,0.582736611366272,0.7550650835037231,1.8425123370371121,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3028,1.9055790901184082,0.4375,0.375,0.40384615384615385,0.403757395542929,0.3767079960884667,0.38976395625421795,0.37486374378204346,0.058576393872499466,0.08802556991577148,0.5804505944252014,0.7493256330490112,1.8419481678569614,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3029,2.144423007965088,0.375,0.375,0.375,0.4028946736766411,0.37665675620581274,0.3893341608071335,0.35324105620384216,0.07293809205293655,0.06096217781305313,0.5741460919380188,0.7062426805496216,1.8434600000001755,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3030,2.1833114624023438,0.4375,0.375,0.40384615384615385,0.40393283346634185,0.3766070535196383,0.3897916218452784,0.35640835762023926,0.07202665507793427,0.06557627022266388,0.5766076445579529,0.7125428915023804,1.8447687733331501,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3031,1.3914027214050293,0.375,0.375,0.375,0.4030648484623516,0.3765588419140492,0.3893612634576738,0.35180017352104187,0.07102380692958832,0.06370610743761063,0.5767664313316345,0.7034331560134888,1.8448403774194546,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3032,1.4456400871276855,0.4375,0.375,0.40384615384615385,0.40409790300848103,0.3765120766566278,0.38981756471928525,0.34537482261657715,0.07030429691076279,0.06140930578112602,0.5712635517120361,0.6906557083129883,1.847020993749993,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3033,1.7985730171203613,0.375,0.375,0.375,0.40322496591822665,0.3764667143569289,0.3893866817005114,0.3450878858566284,0.06946916878223419,0.059200186282396317,0.5707255005836487,0.6900985240936279,1.8498810454546015,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3034,1.9076156616210938,0.375,0.375,0.375,0.4023782169406799,0.3764227129262211,0.3889679486364041,0.3496308922767639,0.06972377002239227,0.05881155654788017,0.579647958278656,0.6991498470306396,1.8522404088233837,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3035,1.8490718603134155,0.4375,0.375,0.40384615384615385,0.4034318704324595,0.37638003153843447,0.38943673399497863,0.3527231216430664,0.0686681866645813,0.05756162106990814,0.5751395225524902,0.7053252458572388,1.8543467257142765,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3036,1.6675331592559814,0.375,0.375,0.375,0.40257891431948567,0.37633863059228145,0.3890167792727911,0.35132312774658203,0.06599093228578568,0.06202789768576622,0.5637286305427551,0.7025569081306458,1.8556699694446352,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3037,1.7359848022460938,0.375,0.375,0.375,0.4017515468899011,0.376298471674513,0.3886086741993318,0.35446467995643616,0.06611340492963791,0.06819874048233032,0.5709608197212219,0.7088101506233215,1.8583734756755654,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3038,1.7758350372314453,0.375,0.375,0.375,0.40094900048320403,0.37625951752427766,0.3882121051900244,0.3609773516654968,0.06517499685287476,0.07007580995559692,0.5793948769569397,0.7217900156974792,1.8614597894736922,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3039,2.0370357036590576,0.4375,0.375,0.40384615384615385,0.4020455304687079,0.37622173199854936,0.38870519963976113,0.3576108515262604,0.06495291739702225,0.07251615822315216,0.5757485032081604,0.7150939702987671,1.8614467692308467,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3040,1.8526325225830078,0.375,0.375,0.375,0.40123416455464667,0.37618508003859286,0.3883060712915114,0.35796916484832764,0.06496540457010269,0.07102292031049728,0.5696092844009399,0.7158003449440002,1.861572837499989,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3041,1.4749078750610352,0.4375,0.4375,0.4375,0.4023221396180073,0.37802452763743505,0.38979505691255634,0.36302393674850464,0.06567522138357162,0.07436069846153259,0.5731342434883118,0.7258277535438538,1.861814951219613,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3042,1.8935894966125488,0.375,0.375,0.375,0.40150247542946704,0.377933791808312,0.3893617973339469,0.3611224889755249,0.06499432027339935,0.0747215747833252,0.5742735266685486,0.7220377922058105,1.8637387285714448,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3043,1.525139331817627,0.375,0.375,0.375,0.400707401166583,0.3778457780540626,0.38894093250603734,0.368524968624115,0.06493726372718811,0.07686370611190796,0.5774374604225159,0.7366995811462402,1.8645253255814422,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3044,1.9170355796813965,0.4375,0.375,0.40384615384615385,0.4018111791315855,0.37776040471244077,0.38941479343890506,0.3658863306045532,0.06520774215459824,0.07919380068778992,0.5715361833572388,0.7314748764038086,1.861919620454666,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3045,1.5008511543273926,0.3333333432674408,0.5,0.4000000071525573,0.39975684405566114,0.38142759257106756,0.390377184933132,0.3596685230731964,0.06363615393638611,0.07932592928409576,0.5600987076759338,0.7191969156265259,1.8422096133332364,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3046,1.7692546844482422,0.375,0.375,0.375,0.3990141387339913,0.3812347647939356,0.38992188426513646,0.3642955720424652,0.06308625638484955,0.08225519955158234,0.5676031708717346,0.7284239530563354,1.8361177630434649,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3047,1.6986923217773438,0.4375,0.375,0.40384615384615385,0.4001687145719715,0.3810477218501175,0.39037421624588886,0.36724555492401123,0.0627935603260994,0.08283045887947083,0.5706879496574402,0.7342585325241089,1.8306621255317796,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3048,1.9142208099365234,0.375,0.375,0.375,0.39941365313481236,0.38086629019461393,0.3899195349644133,0.3668370246887207,0.06318783760070801,0.0821789875626564,0.5859453082084656,0.7334165573120117,1.8250935562500672,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3049,1.689197301864624,0.4375,0.375,0.40384615384615385,0.40055624354076796,0.3806903014887755,0.3903706917794558,0.3576771914958954,0.06935573369264603,0.07142952084541321,0.5878942608833313,0.7151414752006531,1.8189160020407813,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3050,2.239044189453125,0.375,0.375,0.375,0.39978955623454493,0.38051959244411215,0.38991663562932277,0.3644963502883911,0.06805641204118729,0.07367563992738724,0.5943018794059753,0.7287042737007141,1.8128876739999396,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3051,1.90176522731781,0.4375,0.375,0.40384615384615385,0.40092086954750855,0.38035400467078884,0.3903667283324967,0.3683643341064453,0.06758693605661392,0.0755784809589386,0.5967998504638672,0.736370861530304,1.8077365294117116,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
q,1,3052,1.9376094341278076,0.375,0.375,0.375,0.4001432434610833,0.3801933845306652,0.38991329785471995,0.37031540274620056,0.06749377399682999,0.07470516115427017,0.6041331887245178,0.7402284741401672,1.8040844749999592,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
